line_id,description,start_time,end_time,logs_count,duration_minutes
Other,"U6 Bahnsteig Richtung Siebenhirten - Ausgang Währingerstraße, Gentzgasse",2026-03-20 00:15:09,2026-03-20 04:00:23,16,225.23333333333332
Other,U6 Mittelbahnsteig - Ausgang Dresdner Straße,2026-03-19 09:38:22,2026-03-22 18:15:15,332,4836.883333333333
Other,U6 Mittelbahnsteig - Ausgang Jägerstraße,2026-03-20 14:00:30,2026-03-20 15:30:18,8,89.8
Other,U6 Mittelbahnsteig - Zwischengeschoss Zugang ÖBB Bahnsteig,2026-03-22 03:00:27,2026-03-22 03:00:27,1,0.0
Other,Veranstaltung Betrieb ab Höchstädtplatz,2026-03-19 18:15:10,2026-03-19 19:45:10,7,90.0
Other,Verkehrsunfall Betrieb ab Floridsdorf,2026-03-19 09:38:22,2026-03-19 09:46:18,9,7.933333333333334
Other,Verkehrsunfall Betrieb ab Floridsdorf <>,2026-03-19 18:00:26,2026-03-19 19:45:10,40,104.73333333333333
Other,Verkehrsunfall Betrieb ab Gersthof S,2026-03-20 12:15:10,2026-03-20 13:00:24,16,45.233333333333334
Other,Verkehrsunfall Betrieb ab Josef-Baumann-Gasse,2026-03-19 09:38:22,2026-03-19 09:46:18,12,7.933333333333334
Other,Verkehrsunfall Betrieb ab Kagran,2026-03-19 09:38:22,2026-03-19 09:38:22,2,0.0
Other,Verkehrsunfall Betrieb ab Quellenplatz,2026-03-19 13:45:11,2026-03-19 14:30:19,28,45.13333333333333
Other,Verkehrsunfall Betrieb ab Sommarugagasse,2026-03-20 07:00:25,2026-03-20 07:45:15,4,44.833333333333336
Other,Verkehrsunfall Betrieb ab Wexstraße,2026-03-19 18:00:26,2026-03-19 19:45:10,56,104.73333333333333
Other,Verkehrsunfall Betrieb über Li. 42+9,2026-03-20 12:15:10,2026-03-20 13:00:24,8,45.233333333333334
Other,Verkehrsunfall Züge halten bei Li. 40 Ri. Herbeckstraße,2026-03-20 12:15:10,2026-03-20 13:00:24,4,45.233333333333334
Other,Wasserrohrbruch Betrieb ab Anschützgasse,2026-03-21 21:00:24,2026-03-22 18:15:15,333,1274.85
Other,"Wasserrohrbruch Betrieb ab Anschützgasse, benutzen Sie den Schienenersatzverkehr",2026-03-22 13:15:10,2026-03-22 18:15:15,23,300.0833333333333
Other,Wasserrohrbruch Betrieb ab Hietzing,2026-03-21 21:00:24,2026-03-22 18:15:15,267,1274.85
Other,Wasserrohrbruch Betrieb ab Hütteldorfer Straße,2026-03-21 21:00:24,2026-03-22 18:15:15,299,1274.85
Other,"Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV",2026-03-22 14:15:10,2026-03-22 18:15:15,57,240.08333333333334
Other,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,2026-03-22 13:00:24,2026-03-22 18:15:15,96,314.85
Other,Wasserrohrbruch Umleitung nach Breitensee,2026-03-21 21:00:24,2026-03-22 18:15:15,89,1274.85
Other,Wasserrohrbruch Umleitung nach Hietzing,2026-03-21 21:00:24,2026-03-22 13:30:17,68,989.8833333333333
Other,"Wasserrohrbruch Umleitung nach Unter St. Veit, Hummelgasse",2026-03-22 13:45:09,2026-03-22 18:15:15,21,270.1
Other,Wasserrohrbruch Umleitung zur Anschützgasse,2026-03-21 21:00:24,2026-03-22 18:15:15,89,1274.85
Other,Weichenschaden Betrieb ab Floridsdorf,2026-03-19 15:15:11,2026-03-19 16:00:28,21,45.28333333333333
Other,Weichenschaden Betrieb ab Josef-Baumann-Gasse,2026-03-19 15:15:11,2026-03-19 16:00:28,32,45.28333333333333
Other,Weichenschaden Betrieb ab Kagran,2026-03-19 15:45:11,2026-03-19 16:30:18,28,45.11666666666667
Other,Weichenschaden Einstieg in der Tokiostraße,2026-03-19 15:15:11,2026-03-19 16:00:28,8,45.28333333333333
Other,Zwischengeschoss - Ausgang Kirchengasse,2026-03-20 00:15:09,2026-03-20 04:00:23,16,225.23333333333332
Other,Zwischengeschoß - Ausgang Nottendorfergasse,2026-03-19 11:45:09,2026-03-20 06:45:09,75,1140.0
Other,Zwischengeschoß - Ausgang Stephansplatz,2026-03-19 21:45:10,2026-03-19 21:45:10,1,0.0
U1,Die Linie U1 fährt derzeit in der Station Großfeldsiedlung in beiden Richtungen über Gleis 2. Voraussichtliche Dauer: 16:40 Uhr. Grund: Schadhaftes Fahrzeug im Haltestellenbereich Großfeldsiedlung.,2026-03-22 15:15:10,2026-03-22 15:15:10,1,0.0
U1,Linie U1: Fahrtbehinderung in Richtung Leopoldau S U. Voraussichtliche Dauer: 15:20 Uhr. Grund: Rettungseinsatz im Haltestellenbereich Karlsplatz.,2026-03-19 14:00:28,2026-03-19 14:00:28,1,0.0
U1,Linie U1: Fahrtbehinderung in Richtung Leopoldau S U. Voraussichtliche Dauer: 16:50 Uhr. Grund: Rettungseinsatz im Haltestellenbereich Praterstern.,2026-03-19 15:30:19,2026-03-19 15:30:19,1,0.0
U1,Linie U1: Fahrtbehinderung in Richtung Oberlaa. Voraussichtliche Dauer: 10:50 Uhr. Grund: Schadhaftes Fahrzeug im Haltestellenbereich Südtiroler Platz.,2026-03-20 09:45:10,2026-03-20 09:45:10,1,0.0
U1,Linie U1: Fahrtbehinderung in beiden Richtungen. Voraussichtliche Dauer: 00:30 Uhr. Grund: Betriebsstörung im Haltestellenbereich Vorgartenstraße.,2026-03-19 23:15:10,2026-03-19 23:15:10,1,0.0
U1,Linie U1: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.,2026-03-19 14:15:10,2026-03-22 16:00:24,27,4425.233333333334
U1,Linie U1: Unregelmäßige Intervalle in beiden Richtungen. Grund: Betriebsstörung.,2026-03-19 12:30:19,2026-03-22 06:15:09,4,3944.8333333333335
U2,Linie U2: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.,2026-03-19 19:45:10,2026-03-19 20:15:10,3,30.0
U3,Linie U3: Fahrtbehinderung in Richtung Ottakring. Grund: Betriebsstörung.,2026-03-22 17:00:24,2026-03-22 17:39:14,4,38.833333333333336
U3,Linie U3: Fahrtbehinderung in Richtung Ottakring. Voraussichtliche Dauer: 05:50 Uhr. Grund: Betriebsstörung im Bereich Neubaugasse.,2026-03-20 04:30:17,2026-03-20 04:30:17,1,0.0
U3,Linie U3: Fahrtbehinderung in Richtung Simmering. Grund: Rettungseinsatz.,2026-03-22 16:45:10,2026-03-22 16:45:10,1,0.0
U3,Linie U3: Fahrtbehinderung in Richtung Simmering. Voraussichtliche Dauer: 18:00 Uhr. Grund: Rettungseinsatz im Haltestellenbereich Schlachthausgasse.,2026-03-22 16:30:17,2026-03-22 16:30:17,1,0.0
U3,Linie U3: Fahrtbehinderung in Richtung Simmering. Voraussichtliche Dauer: 23:00 Uhr. Grund: Betriebsstörung im Haltestellenbereich Johnstraße.,2026-03-20 21:45:10,2026-03-20 22:00:22,2,15.2
U3,Linie U3: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.,2026-03-20 04:30:17,2026-03-20 22:30:16,19,1079.9833333333333
U3,Linie U3: Unregelmäßige Intervalle in beiden Richtungen. Grund: Betriebsstörung.,2026-03-20 07:30:17,2026-03-22 07:15:10,13,2864.883333333333
U4,Die Linie U4 fährt derzeit in der Station Margaretengürtel in beiden Richtungen über Gleis 1. Voraussichtliche Dauer: 14:20 Uhr. Grund: Polizeieinsatz im Haltestellenbereich Margaretengürtel.,2026-03-22 12:45:09,2026-03-22 12:45:09,1,0.0
U4,Die Linie U4 fährt derzeit in der Station Margaretengürtel in beiden Richtungen über Gleis 1. Voraussichtliche Dauer: 17:30 Uhr. Grund: Rettungseinsatz im Bereich Margaretengürtel.,2026-03-20 16:00:27,2026-03-20 16:00:27,1,0.0
U4,Linie U4: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.,2026-03-20 16:30:18,2026-03-22 13:30:17,11,2699.983333333333
U4,Linie U4: Unregelmäßige Intervalle in beiden Richtungen. Grund: Schadhaftes Fahrzeug.,2026-03-22 08:15:09,2026-03-22 10:00:24,8,105.25
U6,Die Linie U6 fährt derzeit zwischen den Stationen Niederhofstraße und Längenfeldgasse in beiden Richtungen über Gleis 2. Voraussichtliche Dauer: 10:30 Uhr. Grund: Betriebsstörung im Bereich Längenfeldgasse.,2026-03-20 09:00:25,2026-03-20 09:00:25,1,0.0
U6,Die Linie U6 fährt derzeit zwischen den Stationen Niederhofstraße und Längenfeldgasse in beiden Richtungen über Gleis 2. Voraussichtliche Dauer: 10:30 Uhr. Grund: Rettungseinsatz im Bereich Längenfeldgasse.,2026-03-20 09:15:11,2026-03-20 09:24:07,3,8.933333333333334
U6,Linie U6: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.,2026-03-20 09:22:12,2026-03-20 13:30:18,10,248.1
U6,Linie U6: Unregelmäßige Intervalle in beiden Richtungen. Grund: Betriebsstörung.,2026-03-20 18:00:25,2026-03-20 18:45:10,4,44.75
U6,Linie U6: Unregelmäßige Intervalle in beiden Richtungen. Grund: Rettungseinsatz.,2026-03-22 05:30:15,2026-03-22 06:00:22,3,30.116666666666667
U6,Linie U6: Unregelmäßige Intervalle in beiden Richtungen. Grund: Tiere im Gleis.,2026-03-21 07:30:16,2026-03-21 09:15:10,8,104.9
U6,Züge halten bei U6 Station,2026-03-19 22:30:16,2026-03-19 22:45:15,2,14.983333333333333
