timestamp,title,description
2026-03-20 22:45:09,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 22:45:09,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 22:45:09,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 22:45:09,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz
2026-03-20 23:00:27,Kagran,U1 Mittelbahnsteig - Ausgang Anton Sattler Gasse
2026-03-20 23:00:27,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-20 23:00:27,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-20 23:00:27,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-20 23:00:27,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-20 23:00:27,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-20 23:00:27,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-20 23:00:27,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-20 23:00:27,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-20 23:00:27,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-20 23:00:27,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-20 23:00:27,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-20 23:00:27,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-20 23:00:27,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-20 23:00:27,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-20 23:00:27,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:00:27,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:00:27,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-20 23:00:27,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-20 23:00:27,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-20 23:00:27,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238
2026-03-20 23:00:27,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:00:27,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:00:27,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Kagran,U1 Mittelbahnsteig - Ausgang Anton Sattler Gasse
2026-03-20 23:15:10,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-20 23:15:10,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-20 23:15:10,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-20 23:15:10,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-20 23:15:10,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-20 23:15:10,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-20 23:15:10,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-20 23:15:10,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-20 23:15:10,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-20 23:15:10,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-20 23:15:10,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-20 23:15:10,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-20 23:15:10,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-20 23:15:10,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-20 23:15:10,"16A, 17A, 67A, 67B: Signalstörung",Linie 67B: Fahrtbehinderung in beiden Richtungen. Linie 16A: Fahrtbehinderung in beiden Richtungen. Linie 17A: Fahrtbehinderung in beiden Richtungen. Linie 67A: Fahrtbehinderung in beiden Richtungen. Voraussichtliche Dauer: 00:20 Uhr. Grund: Signalstörung im Haltestellenbereich Neulaa U.
2026-03-20 23:15:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:15:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:15:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:15:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:15:10,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-20 23:15:10,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-20 23:15:10,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-20 23:15:10,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238
2026-03-20 23:15:10,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:15:10,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:15:10,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Kagran,U1 Mittelbahnsteig - Ausgang Anton Sattler Gasse
2026-03-20 23:30:16,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-20 23:30:16,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-20 23:30:16,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-20 23:30:16,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-20 23:30:16,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-20 23:30:16,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-20 23:30:16,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-20 23:30:16,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-20 23:30:16,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-20 23:30:16,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-20 23:30:16,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-20 23:30:16,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-20 23:30:16,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-20 23:30:16,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-20 23:30:16,13A: Polizeieinsatz,Linie 13A: Unregelmäßige Intervalle in beiden Richtungen. Grund: Polizeieinsatz.
2026-03-20 23:30:16,16A: Signalstörung,Linie 16A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:30:16,17A: Signalstörung,Linie 17A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:30:16,67A: Signalstörung,Linie 67A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:30:16,67B: Signalstörung,Linie 67B: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:30:16,38: Rettungseinsatz,Linie 38: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:30:16,38: Rettungseinsatz,Linie 38: Fahrtbehinderung in Richtung Schottentor U. Voraussichtliche Dauer: 00:35 Uhr. Grund: Rettungseinsatz im Haltestellenbereich Grinzing.
2026-03-20 23:30:16,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:30:16,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:30:16,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:30:16,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:30:16,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:30:16,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:30:16,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-20 23:30:16,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-20 23:30:16,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-20 23:30:16,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238
2026-03-20 23:30:16,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:30:16,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:30:16,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Kagran,U1 Mittelbahnsteig - Ausgang Anton Sattler Gasse
2026-03-20 23:45:15,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-20 23:45:15,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-20 23:45:15,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-20 23:45:15,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-20 23:45:15,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-20 23:45:15,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-20 23:45:15,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-20 23:45:15,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-20 23:45:15,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-20 23:45:15,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-20 23:45:15,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-20 23:45:15,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-20 23:45:15,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-20 23:45:15,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-20 23:45:15,13A: Polizeieinsatz,Linie 13A: Unregelmäßige Intervalle in beiden Richtungen. Grund: Polizeieinsatz.
2026-03-20 23:45:15,16A: Signalstörung,Linie 16A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:45:15,17A: Signalstörung,Linie 17A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:45:15,67A: Signalstörung,Linie 67A: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:45:15,67B: Signalstörung,Linie 67B: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:45:15,38: Rettungseinsatz,Linie 38: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-20 23:45:15,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:45:15,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:45:15,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:45:15,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-20 23:45:15,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:45:15,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-20 23:45:15,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-20 23:45:15,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-20 23:45:15,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-20 23:45:15,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:45:15,Busse halten auf der Hauptfahrbahn,Busse halten auf der Hauptfahrbahn
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Signalstörung,Fahrtbehinderung wegen Signalstörung
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse,Gleisbauarbeiten Busse halten bei Linie 48A in Neustiftgasse
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Linie 48A in Burggasse,Gleisbauarbeiten Busse halten bei Linie 48A in Burggasse
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Linie 48A in Burggasse,Gleisbauarbeiten Busse halten bei Linie 48A in Burggasse
2026-03-20 23:45:15,Gleisbauarbeiten Busse halten bei Thaliastraße 3,Gleisbauarbeiten Busse halten bei Thaliastraße 3
2026-03-21 00:00:27,Kagran,U1 Mittelbahnsteig - Ausgang Anton Sattler Gasse
2026-03-21 00:00:27,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
